Lambda: 1
Epoch: [0/150], Step [100/469], Loss: 57625.1250,  Classification Accuracy: 57.03
Epoch: [117/150], Step [300/469], Loss: 2185.1057,  Classification Accuracy: 87.50
Epoch: [117/150], Step [400/469], Loss: 2304.6216,  Classification Accuracy: 86.72
Epoch: [118/150], Step [100/469], Loss: 2339.5369,  Classification Accuracy: 90.62
Epoch: [118/150], Step [200/469], Loss: 2223.0491,  Classification Accuracy: 89.06
Epoch: [118/150], Step [300/469], Loss: 2386.3989,  Classification Accuracy: 87.50
Epoch: [118/150], Step [400/469], Loss: 2111.0276,  Classification Accuracy: 87.50
Epoch: [119/150], Step [100/469], Loss: 2263.5103,  Classification Accuracy: 86.72
Epoch: [119/150], Step [200/469], Loss: 2430.1189,  Classification Accuracy: 89.84
Epoch: [119/150], Step [300/469], Loss: 2124.1389,  Classification Accuracy: 85.16
Epoch: [119/150], Step [400/469], Loss: 2346.9294,  Classification Accuracy: 90.62
Epoch: [120/150], Step [100/469], Loss: 2360.9087,  Classification Accuracy: 89.06
Epoch: [120/150], Step [200/469], Loss: 2308.8616,  Classification Accuracy: 90.62
Epoch: [120/150], Step [300/469], Loss: 2326.4087,  Classification Accuracy: 87.50
Epoch: [120/150], Step [400/469], Loss: 2232.2566,  Classification Accuracy: 90.62
Epoch: [121/150], Step [100/469], Loss: 2272.2983,  Classification Accuracy: 88.28
Epoch: [121/150], Step [200/469], Loss: 2206.4143,  Classification Accuracy: 90.62
Epoch: [121/150], Step [300/469], Loss: 2345.1736,  Classification Accuracy: 86.72
Epoch: [121/150], Step [400/469], Loss: 2327.9600,  Classification Accuracy: 90.62
Epoch: [122/150], Step [100/469], Loss: 2272.6946,  Classification Accuracy: 82.03
Epoch: [122/150], Step [200/469], Loss: 2238.6147,  Classification Accuracy: 87.50
Epoch: [122/150], Step [300/469], Loss: 2338.0771,  Classification Accuracy: 83.59
Epoch: [122/150], Step [400/469], Loss: 2554.4451,  Classification Accuracy: 85.94
Epoch: [123/150], Step [100/469], Loss: 2483.6743,  Classification Accuracy: 89.06
Epoch: [123/150], Step [200/469], Loss: 2378.2888,  Classification Accuracy: 87.50
Epoch: [123/150], Step [300/469], Loss: 2343.5308,  Classification Accuracy: 89.84
Epoch: [123/150], Step [400/469], Loss: 2328.7085,  Classification Accuracy: 85.94
Epoch: [124/150], Step [100/469], Loss: 2333.7737,  Classification Accuracy: 82.03
Epoch: [124/150], Step [200/469], Loss: 2342.4958,  Classification Accuracy: 83.59
Epoch: [124/150], Step [300/469], Loss: 2373.3821,  Classification Accuracy: 85.16
Epoch: [124/150], Step [400/469], Loss: 2133.7085,  Classification Accuracy: 92.97
Epoch: [125/150], Step [100/469], Loss: 2349.6177,  Classification Accuracy: 92.97
Epoch: [125/150], Step [200/469], Loss: 2362.5327,  Classification Accuracy: 85.94
Epoch: [125/150], Step [300/469], Loss: 2467.7368,  Classification Accuracy: 89.06
Epoch: [125/150], Step [400/469], Loss: 2286.4026,  Classification Accuracy: 90.62
Epoch: [126/150], Step [100/469], Loss: 2336.6860,  Classification Accuracy: 89.84
Epoch: [126/150], Step [200/469], Loss: 2205.6672,  Classification Accuracy: 92.19
Epoch: [126/150], Step [300/469], Loss: 2331.6104,  Classification Accuracy: 86.72
Epoch: [126/150], Step [400/469], Loss: 2356.4587,  Classification Accuracy: 94.53
Epoch: [127/150], Step [100/469], Loss: 2196.4954,  Classification Accuracy: 87.50
Epoch: [127/150], Step [200/469], Loss: 2378.3733,  Classification Accuracy: 89.84
Epoch: [127/150], Step [300/469], Loss: 2396.4709,  Classification Accuracy: 85.16
Epoch: [127/150], Step [400/469], Loss: 2464.3257,  Classification Accuracy: 86.72
Epoch: [128/150], Step [100/469], Loss: 2449.7122,  Classification Accuracy: 87.50
Epoch: [128/150], Step [200/469], Loss: 2334.9045,  Classification Accuracy: 84.38
Epoch: [128/150], Step [300/469], Loss: 2460.2222,  Classification Accuracy: 86.72
Epoch: [128/150], Step [400/469], Loss: 2427.8403,  Classification Accuracy: 85.94
Epoch: [129/150], Step [100/469], Loss: 2306.5869,  Classification Accuracy: 82.81
Epoch: [129/150], Step [200/469], Loss: 2439.7534,  Classification Accuracy: 83.59
Epoch: [129/150], Step [300/469], Loss: 2157.5447,  Classification Accuracy: 89.06
Epoch: [129/150], Step [400/469], Loss: 2429.0076,  Classification Accuracy: 89.06
Epoch: [130/150], Step [100/469], Loss: 2299.6770,  Classification Accuracy: 87.50
Epoch: [130/150], Step [200/469], Loss: 2220.5005,  Classification Accuracy: 86.72
Epoch: [130/150], Step [300/469], Loss: 2190.6978,  Classification Accuracy: 92.97
Epoch: [130/150], Step [400/469], Loss: 2357.5552,  Classification Accuracy: 88.28
Epoch: [131/150], Step [100/469], Loss: 2293.6030,  Classification Accuracy: 90.62
Epoch: [131/150], Step [200/469], Loss: 2392.9788,  Classification Accuracy: 86.72
Epoch: [131/150], Step [300/469], Loss: 2417.5117,  Classification Accuracy: 84.38
Epoch: [131/150], Step [400/469], Loss: 2293.3203,  Classification Accuracy: 82.03
Epoch: [132/150], Step [100/469], Loss: 2313.0781,  Classification Accuracy: 89.06
Epoch: [132/150], Step [200/469], Loss: 2269.8643,  Classification Accuracy: 91.41
Epoch: [132/150], Step [300/469], Loss: 2386.3093,  Classification Accuracy: 89.06
Epoch: [132/150], Step [400/469], Loss: 2248.0806,  Classification Accuracy: 83.59
Epoch: [133/150], Step [100/469], Loss: 2121.4463,  Classification Accuracy: 88.28
Epoch: [133/150], Step [200/469], Loss: 2176.9580,  Classification Accuracy: 93.75
Epoch: [133/150], Step [300/469], Loss: 2379.0120,  Classification Accuracy: 84.38
Epoch: [133/150], Step [400/469], Loss: 2381.3601,  Classification Accuracy: 86.72
Epoch: [134/150], Step [100/469], Loss: 2445.0056,  Classification Accuracy: 90.62
Epoch: [134/150], Step [200/469], Loss: 2498.1282,  Classification Accuracy: 82.81
Epoch: [134/150], Step [300/469], Loss: 2163.4553,  Classification Accuracy: 92.97
Epoch: [134/150], Step [400/469], Loss: 2254.5459,  Classification Accuracy: 90.62
Epoch: [135/150], Step [100/469], Loss: 2253.3931,  Classification Accuracy: 84.38
Epoch: [135/150], Step [200/469], Loss: 2058.9246,  Classification Accuracy: 87.50
Epoch: [135/150], Step [300/469], Loss: 2119.8147,  Classification Accuracy: 90.62
Epoch: [135/150], Step [400/469], Loss: 2184.4985,  Classification Accuracy: 84.38
Epoch: [136/150], Step [100/469], Loss: 2176.1499,  Classification Accuracy: 89.06
Epoch: [136/150], Step [200/469], Loss: 2059.5674,  Classification Accuracy: 91.41
Epoch: [136/150], Step [300/469], Loss: 2214.1975,  Classification Accuracy: 90.62
Epoch: [136/150], Step [400/469], Loss: 2231.1243,  Classification Accuracy: 87.50
Epoch: [137/150], Step [100/469], Loss: 2239.6167,  Classification Accuracy: 88.28
Epoch: [137/150], Step [200/469], Loss: 2229.8286,  Classification Accuracy: 87.50
Epoch: [137/150], Step [300/469], Loss: 2278.5178,  Classification Accuracy: 88.28
Epoch: [137/150], Step [400/469], Loss: 2332.7615,  Classification Accuracy: 90.62
Epoch: [138/150], Step [100/469], Loss: 2105.9568,  Classification Accuracy: 91.41
Epoch: [138/150], Step [200/469], Loss: 2151.8467,  Classification Accuracy: 89.84
Epoch: [138/150], Step [300/469], Loss: 2494.0667,  Classification Accuracy: 85.16
Epoch: [138/150], Step [400/469], Loss: 2281.0376,  Classification Accuracy: 85.16
Epoch: [139/150], Step [100/469], Loss: 2389.5576,  Classification Accuracy: 88.28
Epoch: [139/150], Step [200/469], Loss: 2176.1118,  Classification Accuracy: 86.72
Epoch: [139/150], Step [300/469], Loss: 2211.1499,  Classification Accuracy: 92.97
Epoch: [139/150], Step [400/469], Loss: 2369.0256,  Classification Accuracy: 88.28
Epoch: [140/150], Step [100/469], Loss: 2266.2161,  Classification Accuracy: 85.94
Epoch: [140/150], Step [200/469], Loss: 2313.6558,  Classification Accuracy: 91.41
Epoch: [140/150], Step [300/469], Loss: 2197.3843,  Classification Accuracy: 89.06
Epoch: [140/150], Step [400/469], Loss: 2356.3823,  Classification Accuracy: 89.84
Epoch: [141/150], Step [100/469], Loss: 2305.7754,  Classification Accuracy: 89.06
Epoch: [141/150], Step [200/469], Loss: 2398.6123,  Classification Accuracy: 90.62
Epoch: [141/150], Step [300/469], Loss: 2291.6995,  Classification Accuracy: 84.38
Epoch: [141/150], Step [400/469], Loss: 2326.1873,  Classification Accuracy: 82.03
Epoch: [142/150], Step [100/469], Loss: 2215.8303,  Classification Accuracy: 91.41
Epoch: [142/150], Step [200/469], Loss: 2262.2527,  Classification Accuracy: 85.94
Epoch: [142/150], Step [300/469], Loss: 2145.2600,  Classification Accuracy: 91.41
Epoch: [142/150], Step [400/469], Loss: 2113.5647,  Classification Accuracy: 89.84
Epoch: [143/150], Step [100/469], Loss: 2233.5125,  Classification Accuracy: 91.41
Epoch: [143/150], Step [200/469], Loss: 2251.0337,  Classification Accuracy: 91.41
Epoch: [143/150], Step [300/469], Loss: 2198.4905,  Classification Accuracy: 88.28
Epoch: [143/150], Step [400/469], Loss: 2203.3879,  Classification Accuracy: 87.50
Epoch: [144/150], Step [100/469], Loss: 2286.1472,  Classification Accuracy: 89.06
Epoch: [144/150], Step [200/469], Loss: 2207.5210,  Classification Accuracy: 87.50
Epoch: [144/150], Step [300/469], Loss: 2167.4861,  Classification Accuracy: 88.28
Epoch: [144/150], Step [400/469], Loss: 2280.2778,  Classification Accuracy: 92.19
Epoch: [145/150], Step [100/469], Loss: 2146.0120,  Classification Accuracy: 93.75
Epoch: [145/150], Step [200/469], Loss: 2204.4434,  Classification Accuracy: 89.84
Epoch: [145/150], Step [300/469], Loss: 2154.8127,  Classification Accuracy: 91.41
Epoch: [145/150], Step [400/469], Loss: 2239.7007,  Classification Accuracy: 84.38
Epoch: [146/150], Step [100/469], Loss: 2239.6116,  Classification Accuracy: 92.19
Epoch: [146/150], Step [200/469], Loss: 2305.9004,  Classification Accuracy: 87.50
Epoch: [146/150], Step [300/469], Loss: 2278.4746,  Classification Accuracy: 90.62
Epoch: [146/150], Step [400/469], Loss: 2258.0386,  Classification Accuracy: 91.41
Epoch: [147/150], Step [100/469], Loss: 2209.8833,  Classification Accuracy: 87.50
Epoch: [147/150], Step [200/469], Loss: 2162.5715,  Classification Accuracy: 89.84
Epoch: [147/150], Step [300/469], Loss: 2330.1204,  Classification Accuracy: 89.84
Epoch: [147/150], Step [400/469], Loss: 2327.0303,  Classification Accuracy: 91.41
Epoch: [148/150], Step [100/469], Loss: 2299.5737,  Classification Accuracy: 91.41
Epoch: [148/150], Step [200/469], Loss: 2219.2439,  Classification Accuracy: 91.41
Epoch: [148/150], Step [300/469], Loss: 2296.7893,  Classification Accuracy: 92.97
Epoch: [148/150], Step [400/469], Loss: 2206.6506,  Classification Accuracy: 89.06
Epoch: [149/150], Step [100/469], Loss: 2399.9529,  Classification Accuracy: 87.50
Epoch: [149/150], Step [200/469], Loss: 2177.5564,  Classification Accuracy: 92.19
Epoch: [149/150], Step [300/469], Loss: 2308.0464,  Classification Accuracy: 90.62
Epoch: [149/150], Step [400/469], Loss: 2268.2139,  Classification Accuracy: 89.06
Accuracy of the network on the 10000 test images: 90.7500 %
The average reconstruction loss on the network is 11148
Lambda: 0.1
Epoch: [0/150], Step [100/469], Loss: 5726.5249,  Classification Accuracy: 56.25
Epoch: [0/150], Step [200/469], Loss: 5042.8496,  Classification Accuracy: 57.81
Epoch: [0/150], Step [300/469], Loss: 4695.6128,  Classification Accuracy: 66.41
Epoch: [0/150], Step [400/469], Loss: 3978.2046,  Classification Accuracy: 64.06
Epoch: [1/150], Step [100/469], Loss: 3563.3828,  Classification Accuracy: 69.53
Epoch: [1/150], Step [200/469], Loss: 3290.8884,  Classification Accuracy: 72.66
Epoch: [1/150], Step [300/469], Loss: 3174.6641,  Classification Accuracy: 71.88
Epoch: [1/150], Step [400/469], Loss: 2726.0437,  Classification Accuracy: 71.88
Epoch: [2/150], Step [100/469], Loss: 2537.7332,  Classification Accuracy: 69.53
Epoch: [2/150], Step [200/469], Loss: 2410.1104,  Classification Accuracy: 71.09
Epoch: [2/150], Step [300/469], Loss: 2276.3770,  Classification Accuracy: 72.66
Epoch: [2/150], Step [400/469], Loss: 2119.7517,  Classification Accuracy: 77.34
Epoch: [3/150], Step [100/469], Loss: 2001.0890,  Classification Accuracy: 73.44
Epoch: [3/150], Step [200/469], Loss: 1997.1139,  Classification Accuracy: 75.78
Epoch: [3/150], Step [300/469], Loss: 1848.3141,  Classification Accuracy: 75.00
Epoch: [3/150], Step [400/469], Loss: 1889.8651,  Classification Accuracy: 75.78
Epoch: [4/150], Step [100/469], Loss: 1796.2277,  Classification Accuracy: 71.88
Epoch: [4/150], Step [200/469], Loss: 1865.8667,  Classification Accuracy: 70.31
Epoch: [4/150], Step [300/469], Loss: 1814.1371,  Classification Accuracy: 72.66
Epoch: [4/150], Step [400/469], Loss: 1736.7123,  Classification Accuracy: 74.22
Epoch: [5/150], Step [100/469], Loss: 1571.9434,  Classification Accuracy: 82.81
Epoch: [5/150], Step [200/469], Loss: 1559.1056,  Classification Accuracy: 84.38
Epoch: [5/150], Step [300/469], Loss: 1583.7744,  Classification Accuracy: 78.12
Epoch: [5/150], Step [400/469], Loss: 1597.9653,  Classification Accuracy: 73.44
Epoch: [6/150], Step [100/469], Loss: 1460.9899,  Classification Accuracy: 78.91
Epoch: [6/150], Step [200/469], Loss: 1520.6095,  Classification Accuracy: 75.00
Epoch: [6/150], Step [300/469], Loss: 1521.0464,  Classification Accuracy: 76.56
Epoch: [6/150], Step [400/469], Loss: 1475.8861,  Classification Accuracy: 74.22
Epoch: [7/150], Step [100/469], Loss: 1474.0684,  Classification Accuracy: 72.66
Epoch: [7/150], Step [200/469], Loss: 1475.6134,  Classification Accuracy: 78.12
Epoch: [7/150], Step [300/469], Loss: 1437.1724,  Classification Accuracy: 73.44
Epoch: [7/150], Step [400/469], Loss: 1572.1569,  Classification Accuracy: 80.47
Epoch: [8/150], Step [100/469], Loss: 1349.2589,  Classification Accuracy: 74.22
Epoch: [8/150], Step [200/469], Loss: 1375.6589,  Classification Accuracy: 80.47
Epoch: [8/150], Step [300/469], Loss: 1353.4905,  Classification Accuracy: 78.91
Epoch: [8/150], Step [400/469], Loss: 1448.9001,  Classification Accuracy: 68.75
Epoch: [9/150], Step [100/469], Loss: 1565.5938,  Classification Accuracy: 76.56
Epoch: [9/150], Step [200/469], Loss: 1454.7314,  Classification Accuracy: 80.47
Epoch: [9/150], Step [300/469], Loss: 1665.7728,  Classification Accuracy: 70.31
Epoch: [9/150], Step [400/469], Loss: 1455.2031,  Classification Accuracy: 74.22
Epoch: [10/150], Step [100/469], Loss: 1479.5496,  Classification Accuracy: 78.12
Epoch: [10/150], Step [200/469], Loss: 1509.0563,  Classification Accuracy: 69.53
Epoch: [10/150], Step [300/469], Loss: 1508.5851,  Classification Accuracy: 75.00
Epoch: [10/150], Step [400/469], Loss: 1366.6992,  Classification Accuracy: 79.69
Epoch: [11/150], Step [100/469], Loss: 1440.9729,  Classification Accuracy: 72.66
Epoch: [11/150], Step [200/469], Loss: 1414.8137,  Classification Accuracy: 84.38
Epoch: [11/150], Step [300/469], Loss: 1397.2904,  Classification Accuracy: 81.25
Epoch: [11/150], Step [400/469], Loss: 1362.2975,  Classification Accuracy: 79.69
Epoch: [12/150], Step [100/469], Loss: 1291.5332,  Classification Accuracy: 86.72
Epoch: [12/150], Step [200/469], Loss: 1327.4232,  Classification Accuracy: 82.03
Epoch: [12/150], Step [300/469], Loss: 1473.6656,  Classification Accuracy: 73.44
Epoch: [12/150], Step [400/469], Loss: 1279.8372,  Classification Accuracy: 80.47
Epoch: [13/150], Step [100/469], Loss: 1410.0327,  Classification Accuracy: 70.31
Epoch: [13/150], Step [200/469], Loss: 1465.0717,  Classification Accuracy: 71.88
Epoch: [13/150], Step [300/469], Loss: 1374.9437,  Classification Accuracy: 79.69
Epoch: [13/150], Step [400/469], Loss: 1294.3616,  Classification Accuracy: 78.91
Epoch: [14/150], Step [100/469], Loss: 1315.8763,  Classification Accuracy: 79.69
Epoch: [14/150], Step [200/469], Loss: 1372.6440,  Classification Accuracy: 81.25
Epoch: [14/150], Step [300/469], Loss: 1392.6797,  Classification Accuracy: 75.78
Epoch: [14/150], Step [400/469], Loss: 1312.1711,  Classification Accuracy: 80.47
Epoch: [15/150], Step [100/469], Loss: 1353.1608,  Classification Accuracy: 83.59
Epoch: [15/150], Step [200/469], Loss: 1337.6003,  Classification Accuracy: 80.47
Epoch: [15/150], Step [300/469], Loss: 1324.1522,  Classification Accuracy: 82.81
Epoch: [15/150], Step [400/469], Loss: 1305.2111,  Classification Accuracy: 85.94
Epoch: [16/150], Step [100/469], Loss: 1287.3431,  Classification Accuracy: 85.16
Epoch: [16/150], Step [200/469], Loss: 1286.7253,  Classification Accuracy: 83.59
Epoch: [16/150], Step [300/469], Loss: 1308.2803,  Classification Accuracy: 81.25
Epoch: [16/150], Step [400/469], Loss: 1248.9652,  Classification Accuracy: 83.59
Epoch: [17/150], Step [100/469], Loss: 1409.0791,  Classification Accuracy: 75.78
Epoch: [17/150], Step [200/469], Loss: 1407.4861,  Classification Accuracy: 75.00
Epoch: [17/150], Step [300/469], Loss: 1273.3990,  Classification Accuracy: 82.81
Epoch: [17/150], Step [400/469], Loss: 1290.0732,  Classification Accuracy: 79.69
Epoch: [18/150], Step [100/469], Loss: 1345.3120,  Classification Accuracy: 78.12
Epoch: [18/150], Step [200/469], Loss: 1379.7830,  Classification Accuracy: 75.78
Epoch: [18/150], Step [300/469], Loss: 1420.5085,  Classification Accuracy: 75.00
Epoch: [18/150], Step [400/469], Loss: 1309.6855,  Classification Accuracy: 73.44
Epoch: [19/150], Step [100/469], Loss: 1332.4738,  Classification Accuracy: 85.94
Epoch: [19/150], Step [200/469], Loss: 1282.7397,  Classification Accuracy: 88.28
Epoch: [19/150], Step [300/469], Loss: 1256.4268,  Classification Accuracy: 90.62
Epoch: [19/150], Step [400/469], Loss: 1538.0223,  Classification Accuracy: 60.16
Epoch: [20/150], Step [100/469], Loss: 1329.9163,  Classification Accuracy: 80.47
Epoch: [20/150], Step [200/469], Loss: 1357.5433,  Classification Accuracy: 77.34
Epoch: [20/150], Step [300/469], Loss: 1256.3060,  Classification Accuracy: 74.22
Epoch: [20/150], Step [400/469], Loss: 1490.9823,  Classification Accuracy: 62.50
Epoch: [21/150], Step [100/469], Loss: 1394.9713,  Classification Accuracy: 71.09
Epoch: [21/150], Step [200/469], Loss: 1491.9419,  Classification Accuracy: 66.41
Epoch: [21/150], Step [300/469], Loss: 1303.0990,  Classification Accuracy: 71.88
Epoch: [21/150], Step [400/469], Loss: 1403.3344,  Classification Accuracy: 76.56
Epoch: [22/150], Step [100/469], Loss: 1339.4391,  Classification Accuracy: 75.78
Epoch: [22/150], Step [200/469], Loss: 1324.4502,  Classification Accuracy: 71.88
Epoch: [22/150], Step [300/469], Loss: 1253.0601,  Classification Accuracy: 78.91
Epoch: [22/150], Step [400/469], Loss: 1289.6104,  Classification Accuracy: 75.78
Epoch: [23/150], Step [100/469], Loss: 1260.8064,  Classification Accuracy: 80.47
Epoch: [23/150], Step [200/469], Loss: 1344.5455,  Classification Accuracy: 75.00
Epoch: [23/150], Step [300/469], Loss: 1226.8274,  Classification Accuracy: 81.25
Epoch: [23/150], Step [400/469], Loss: 1269.8895,  Classification Accuracy: 77.34
Epoch: [24/150], Step [100/469], Loss: 1310.4104,  Classification Accuracy: 79.69
Epoch: [24/150], Step [200/469], Loss: 1269.0122,  Classification Accuracy: 82.03
Epoch: [24/150], Step [300/469], Loss: 1338.8052,  Classification Accuracy: 79.69
Epoch: [24/150], Step [400/469], Loss: 1306.4254,  Classification Accuracy: 77.34
Epoch: [25/150], Step [100/469], Loss: 1197.1583,  Classification Accuracy: 83.59
Epoch: [25/150], Step [200/469], Loss: 1303.2614,  Classification Accuracy: 82.03
Epoch: [25/150], Step [300/469], Loss: 1393.6871,  Classification Accuracy: 74.22
Epoch: [25/150], Step [400/469], Loss: 1305.3040,  Classification Accuracy: 74.22
Epoch: [26/150], Step [100/469], Loss: 1316.8977,  Classification Accuracy: 83.59
Epoch: [26/150], Step [200/469], Loss: 1291.8040,  Classification Accuracy: 73.44
Epoch: [26/150], Step [300/469], Loss: 1284.3309,  Classification Accuracy: 75.78
Epoch: [26/150], Step [400/469], Loss: 1231.3405,  Classification Accuracy: 77.34
Epoch: [27/150], Step [100/469], Loss: 1190.2496,  Classification Accuracy: 79.69
Epoch: [27/150], Step [200/469], Loss: 1350.8606,  Classification Accuracy: 77.34
Epoch: [27/150], Step [300/469], Loss: 1309.7448,  Classification Accuracy: 70.31
Epoch: [27/150], Step [400/469], Loss: 1212.6238,  Classification Accuracy: 79.69
Epoch: [28/150], Step [100/469], Loss: 1274.0743,  Classification Accuracy: 75.78
Epoch: [28/150], Step [200/469], Loss: 1260.6309,  Classification Accuracy: 78.91
Epoch: [28/150], Step [300/469], Loss: 1247.4104,  Classification Accuracy: 81.25
Epoch: [28/150], Step [400/469], Loss: 1204.6904,  Classification Accuracy: 81.25
Epoch: [29/150], Step [100/469], Loss: 1297.1530,  Classification Accuracy: 89.06
Epoch: [29/150], Step [200/469], Loss: 1259.6770,  Classification Accuracy: 83.59
Epoch: [29/150], Step [300/469], Loss: 1242.3230,  Classification Accuracy: 81.25
Epoch: [29/150], Step [400/469], Loss: 1292.7908,  Classification Accuracy: 78.91
Epoch: [30/150], Step [100/469], Loss: 1274.4779,  Classification Accuracy: 89.06
Epoch: [30/150], Step [200/469], Loss: 1168.9149,  Classification Accuracy: 82.81
Epoch: [30/150], Step [300/469], Loss: 1333.6906,  Classification Accuracy: 79.69
Epoch: [30/150], Step [400/469], Loss: 1326.8754,  Classification Accuracy: 82.81
Epoch: [31/150], Step [100/469], Loss: 1393.0923,  Classification Accuracy: 77.34
Epoch: [31/150], Step [200/469], Loss: 1193.7366,  Classification Accuracy: 79.69
Epoch: [31/150], Step [300/469], Loss: 1226.9492,  Classification Accuracy: 76.56
Epoch: [31/150], Step [400/469], Loss: 1311.1624,  Classification Accuracy: 76.56
Epoch: [32/150], Step [100/469], Loss: 1235.5189,  Classification Accuracy: 76.56
Epoch: [32/150], Step [200/469], Loss: 1274.1476,  Classification Accuracy: 79.69
Epoch: [32/150], Step [300/469], Loss: 1230.0103,  Classification Accuracy: 80.47
Epoch: [32/150], Step [400/469], Loss: 1292.3143,  Classification Accuracy: 82.03
Epoch: [33/150], Step [100/469], Loss: 1243.8135,  Classification Accuracy: 78.91
Epoch: [33/150], Step [200/469], Loss: 1287.4536,  Classification Accuracy: 78.91
Epoch: [33/150], Step [300/469], Loss: 1267.7701,  Classification Accuracy: 78.12
Epoch: [33/150], Step [400/469], Loss: 1266.9811,  Classification Accuracy: 80.47
Epoch: [34/150], Step [100/469], Loss: 1259.9779,  Classification Accuracy: 87.50
Epoch: [34/150], Step [200/469], Loss: 1209.6978,  Classification Accuracy: 81.25
Epoch: [34/150], Step [300/469], Loss: 1343.5468,  Classification Accuracy: 82.81
Epoch: [34/150], Step [400/469], Loss: 1245.0790,  Classification Accuracy: 81.25
Epoch: [35/150], Step [100/469], Loss: 1239.9677,  Classification Accuracy: 80.47
Epoch: [35/150], Step [200/469], Loss: 1260.2931,  Classification Accuracy: 85.94
Epoch: [35/150], Step [300/469], Loss: 1162.8677,  Classification Accuracy: 85.16
Epoch: [35/150], Step [400/469], Loss: 1290.0010,  Classification Accuracy: 86.72
Epoch: [36/150], Step [100/469], Loss: 1191.8258,  Classification Accuracy: 84.38
Epoch: [36/150], Step [200/469], Loss: 1323.1211,  Classification Accuracy: 87.50
Epoch: [36/150], Step [300/469], Loss: 1264.2197,  Classification Accuracy: 82.81
Epoch: [36/150], Step [400/469], Loss: 1241.6509,  Classification Accuracy: 83.59
Epoch: [37/150], Step [100/469], Loss: 1288.1903,  Classification Accuracy: 79.69
Epoch: [37/150], Step [200/469], Loss: 1327.5110,  Classification Accuracy: 78.12
Epoch: [37/150], Step [300/469], Loss: 1144.4031,  Classification Accuracy: 85.16
Epoch: [37/150], Step [400/469], Loss: 1193.6702,  Classification Accuracy: 80.47
Epoch: [38/150], Step [100/469], Loss: 1247.4514,  Classification Accuracy: 85.94
Epoch: [38/150], Step [200/469], Loss: 1338.0002,  Classification Accuracy: 83.59
Epoch: [38/150], Step [300/469], Loss: 1222.6511,  Classification Accuracy: 85.16
Epoch: [38/150], Step [400/469], Loss: 1277.5593,  Classification Accuracy: 84.38
Epoch: [39/150], Step [100/469], Loss: 1286.1382,  Classification Accuracy: 82.81
Epoch: [39/150], Step [200/469], Loss: 1298.7544,  Classification Accuracy: 82.03
Epoch: [39/150], Step [300/469], Loss: 1204.1201,  Classification Accuracy: 79.69
Epoch: [39/150], Step [400/469], Loss: 1289.1207,  Classification Accuracy: 82.81
Epoch: [40/150], Step [100/469], Loss: 1248.0156,  Classification Accuracy: 83.59
Epoch: [40/150], Step [200/469], Loss: 1348.3323,  Classification Accuracy: 82.03
Epoch: [40/150], Step [300/469], Loss: 1193.9768,  Classification Accuracy: 81.25
Epoch: [40/150], Step [400/469], Loss: 1251.4932,  Classification Accuracy: 86.72
Epoch: [41/150], Step [100/469], Loss: 1198.3254,  Classification Accuracy: 79.69
Epoch: [41/150], Step [200/469], Loss: 1234.7721,  Classification Accuracy: 84.38
Epoch: [41/150], Step [300/469], Loss: 1271.4924,  Classification Accuracy: 85.94
Epoch: [41/150], Step [400/469], Loss: 1166.9310,  Classification Accuracy: 78.91
Epoch: [42/150], Step [100/469], Loss: 1291.3107,  Classification Accuracy: 89.06
Epoch: [42/150], Step [200/469], Loss: 1234.4606,  Classification Accuracy: 82.81
Epoch: [42/150], Step [300/469], Loss: 1235.1968,  Classification Accuracy: 82.03
Epoch: [42/150], Step [400/469], Loss: 1220.5283,  Classification Accuracy: 85.94
Epoch: [43/150], Step [100/469], Loss: 1237.5729,  Classification Accuracy: 85.16
Epoch: [43/150], Step [200/469], Loss: 1181.8782,  Classification Accuracy: 82.81
Epoch: [43/150], Step [300/469], Loss: 1201.7754,  Classification Accuracy: 82.03
Epoch: [43/150], Step [400/469], Loss: 1297.1282,  Classification Accuracy: 77.34
Epoch: [44/150], Step [100/469], Loss: 1296.2069,  Classification Accuracy: 85.94
Epoch: [44/150], Step [200/469], Loss: 1199.6896,  Classification Accuracy: 87.50
Epoch: [44/150], Step [300/469], Loss: 1250.2789,  Classification Accuracy: 83.59
Epoch: [44/150], Step [400/469], Loss: 1333.4473,  Classification Accuracy: 85.94
Epoch: [45/150], Step [100/469], Loss: 1241.3405,  Classification Accuracy: 85.94
Epoch: [45/150], Step [200/469], Loss: 1260.2904,  Classification Accuracy: 85.94
Epoch: [45/150], Step [300/469], Loss: 1216.1565,  Classification Accuracy: 85.94
Epoch: [45/150], Step [400/469], Loss: 1197.1329,  Classification Accuracy: 82.81
Epoch: [46/150], Step [100/469], Loss: 1259.9877,  Classification Accuracy: 86.72
Epoch: [46/150], Step [200/469], Loss: 1251.5087,  Classification Accuracy: 83.59
Epoch: [46/150], Step [300/469], Loss: 1118.5470,  Classification Accuracy: 89.06
Epoch: [46/150], Step [400/469], Loss: 1181.6918,  Classification Accuracy: 79.69
Epoch: [47/150], Step [100/469], Loss: 1220.5105,  Classification Accuracy: 83.59
Epoch: [47/150], Step [200/469], Loss: 1198.3629,  Classification Accuracy: 81.25
Epoch: [47/150], Step [300/469], Loss: 1161.6683,  Classification Accuracy: 80.47
Epoch: [47/150], Step [400/469], Loss: 1180.4822,  Classification Accuracy: 81.25
Epoch: [48/150], Step [100/469], Loss: 1273.3307,  Classification Accuracy: 79.69
